"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000000308",7134.84204319702,-0.088813368094091,0.0340376638304973,-2.60926744374611,0.00907362967359137,0.0292706908397752
"ENSMUSG00000043259",2360.4238756236,-0.0746245536620053,0.0286154066215526,-2.60784529987421,0.00911141220051433,0.0293877243207152
"ENSMUSG00000032118",8170.71037009255,-0.0623512547947642,0.0239100409417153,-2.60774353949271,0.00911412107608653,0.0293916121604117
"ENSMUSG00000002980",650.315981837626,0.133304122380296,0.0511212067734201,2.60760906860293,0.0091177018127141,0.0293983098691651
"ENSMUSG00000047773",35.1095040694892,-0.353920181396426,0.135732235051289,-2.60748805368667,0.00912092531267737,0.0293990055956356
"ENSMUSG00000062284",7.17039437028045,0.419897008951363,0.161031850880208,2.60754010250881,0.00911953875251076,0.0293990055956356
"ENSMUSG00000079020",1860.84629515365,-0.10927411891301,0.0419092127841396,-2.60740089478283,0.00912324761306231,0.0294016431895409
"ENSMUSG00000030002",1510.99608633151,0.142266194028136,0.0545688175507173,2.60709688084979,0.00913135202681415,0.0294229109563524
"ENSMUSG00000095276",6.31174251739328,0.423981126091381,0.162634527993092,2.60695641524159,0.00913509873395184,0.0294301326878748
"ENSMUSG00000021610",3366.61780182614,0.0644164692180665,0.0247112714095168,2.60676466825817,0.00914021550928291,0.0294417651987101
"ENSMUSG00000022635",1063.96454371339,0.0846029221100785,0.0324604573458476,2.6063379578631,0.00915161147455145,0.0294736165924228
"ENSMUSG00000061462",191.455519225237,-0.234434710737259,0.089962216460235,-2.60592413083645,0.00916267548186085,0.0295043885677644
"ENSMUSG00000074579",89.7282092572563,0.136008042445517,0.05219323981432,2.60585552706389,0.00916451081364699,0.0295054383886668
"ENSMUSG00000060961",6319.59659409389,0.134179228058276,0.0515034806829632,2.60524582569933,0.00918083635514389,0.0295531318799124
"ENSMUSG00000005107",36.8672007317413,0.277270375082131,0.106450136188088,2.60469723206571,0.00919554783836651,0.029595614865365
"ENSMUSG00000116165",6243.12764843726,-0.0753346957926472,0.0289251220717781,-2.60447287329343,0.00920157046476915,0.0296101236239954
"ENSMUSG00000033960",6419.87064100079,-0.0920670723412637,0.0353532867653905,-2.60420121479041,0.00920886750428065,0.0296287279198786
"ENSMUSG00000033255",1.82100577259729,0.771509214034088,0.296326945894075,2.60357427741273,0.00922572743265666,0.029678088790687
"ENSMUSG00000074378",1.67618785574748,-0.774580065989923,0.297619286183672,-2.60258693555195,0.00925233540553156,0.0297587865815624
"ENSMUSG00000031377",50.985340877287,0.231675087133289,0.0890612584339477,2.60130039937748,0.00928710914089218,0.0298608053610693
"ENSMUSG00000091275",20.1296141783457,0.224176156519001,0.0861784275683079,2.60130247028831,0.00928705307274452,0.0298608053610693
"ENSMUSG00000005360",27606.0140314961,0.119524014099213,0.0459518228708702,2.60107231077838,0.00929328629446793,0.0298754249207263
"ENSMUSG00000005686",868.678212740097,0.0987189451264551,0.0379539402641069,2.60101966856426,0.00929471248492801,0.0298754249207263
"ENSMUSG00000039043",592.940256169278,-0.0623732652259773,0.0239846935074454,-2.60054460177343,0.00930759189928788,0.0299119043299653
"ENSMUSG00000003271",350.534428094326,-0.119673089679988,0.0460314191632511,-2.59981316794873,0.00932745274835419,0.0299708043684379
"ENSMUSG00000038473",2946.637073932,-0.196984526643628,0.0757756623977517,-2.59957511964254,0.00933392469839586,0.0299866711469089
"ENSMUSG00000042870",1445.20891191216,0.0635661406974565,0.0244545061065872,2.59936309571732,0.00933969248244824,0.0300002708411733
"ENSMUSG00000025245",1884.73554256981,-0.0886306256792938,0.0341055594045763,-2.59871490826218,0.00935734514841613,0.0300520355357955
"ENSMUSG00000028527",2227.07376931677,-0.119055523655379,0.0458202162752457,-2.59831867532452,0.00936815076649199,0.0300817968682904
"ENSMUSG00000055865",5.75899328775398,0.668713877410083,0.257372747451965,2.59823110267294,0.00937054045064209,0.0300845287025131
"ENSMUSG00000021327",883.563041715281,0.0779597117278256,0.0300107224451891,2.59772859084647,0.00938426351902939,0.0301236265115024
"ENSMUSG00000032097",6298.85571133771,-0.0749094636902901,0.0288371485392439,-2.59767235960751,0.00938580024970898,0.0301236265115024
"ENSMUSG00000021018",568.016232235611,0.105211967418576,0.0405112925977226,2.59710220711375,0.00940139449934572,0.030168723090563
"ENSMUSG00000059890",2239.82004356462,-0.0883014332035059,0.0340019163548694,-2.59695460343841,0.00940543537411753,0.0301767366040741
"ENSMUSG00000023505",24.3055002993555,0.309520458078839,0.119188650683068,2.59689539486339,0.00940705673411603,0.030176985903386
"ENSMUSG00000032017",841.383426491721,-0.113168606111294,0.0435805064023949,-2.59677125057628,0.0094104570947436,0.030177989787589
"ENSMUSG00000039887",418.176913261151,0.090301097933265,0.0347738733790761,2.59680872903852,0.00940943042947163,0.030177989787589
"ENSMUSG00000056209",139.634140389886,0.172247933975078,0.0663361832579578,2.59659096311386,0.00941539719121795,0.0301888797262784
"ENSMUSG00000062202",3118.23671783167,-0.0995174578007209,0.0383282081029308,-2.5964547451179,0.00941913126460915,0.0301958998182756
"ENSMUSG00000023353",8222.5987361619,-0.0711102440413769,0.0273880535374905,-2.59639641583279,0.0094207306189893,0.030196075237026
"ENSMUSG00000035946",2.62612856333928,-0.618857071914382,0.238370323558615,-2.59620015896067,0.00942611364478292,0.0302083763347314
"ENSMUSG00000034349",242.48821442818,0.125153229513444,0.0482121352926332,2.59588646621439,0.00943472345453703,0.0302310127540968
"ENSMUSG00000058351",164.78450586343,0.158078665792376,0.0609096397417803,2.59529799326565,0.00945089398013839,0.0302778640474804
"ENSMUSG00000035559",397.775659770793,0.132835991720625,0.0511956846013758,2.59467165552963,0.00946813213721953,0.0303281198018195
"ENSMUSG00000031754",2797.75830028479,-0.0573806648596824,0.0221198228692023,-2.59408337937345,0.00948434829062877,0.0303750859655147
"ENSMUSG00000034118",901.808044098358,-0.0815089140418938,0.0314273860072295,-2.59356327068194,0.00949870599665058,0.030411104410174
"ENSMUSG00000038503",1744.59476446057,-0.0909783345056839,0.0350784352215057,-2.59356878182261,0.00949855375894058,0.030411104410174
"ENSMUSG00000002486",244.036770738079,0.142182563724312,0.054829094431975,2.59319555059794,0.00950886867783315,0.0304386562605142
"ENSMUSG00000036743",12.8149955681519,0.347837558698468,0.134154381204743,2.59281549789721,0.0095193823843311,0.0304647984902407
"ENSMUSG00000090231",5.61608962486018,1.17864863901599,0.454587409775769,2.59278768762509,0.0095201521293611,0.0304647984902407
"ENSMUSG00000061751",19820.0138969259,-0.108285247319182,0.0417689089390455,-2.59248445960619,0.00952854861149267,0.0304866770550033
"ENSMUSG00000021906",537.074153629012,-0.0999371786237942,0.0385504790038627,-2.5923719031813,0.00953166701558798,0.0304916639646096
"ENSMUSG00000027829",802.879950979554,0.106886871295497,0.0412403456768578,2.59180347645527,0.00954742932867855,0.0305370903053562
"ENSMUSG00000033149",254.707781402055,0.201056724511807,0.0776060475926186,2.5907352680454,0.00957711334055153,0.0306270225248555
"ENSMUSG00000002221",1536.6732366166,-0.0891467463286108,0.034417464950412,-2.59016015435918,0.00959312899729482,0.0306732219116971
"ENSMUSG00000026004",383.523135423811,0.0960066935674832,0.0370736051446428,2.58962388990531,0.00960808429795331,0.0307160163435305
"ENSMUSG00000004798",4898.86099350521,-0.0587023484615263,0.0226692958145046,-2.58950912908227,0.00961128743757245,0.0307212325240523
"ENSMUSG00000069814",1454.51007700926,-0.0893777811191805,0.0345181828823591,-2.58929565973352,0.00961724820678283,0.0307352599631188
"ENSMUSG00000013936",10.3099963765553,0.36430627388678,0.140724234858052,2.58879555646016,0.00963122564886435,0.0307748986939603
"ENSMUSG00000041530",2622.76747139356,-0.0671745558881486,0.0259491761557578,-2.58869705477118,0.00963398081743327,0.0307786715149539
"ENSMUSG00000038664",7175.44940357135,-0.118797721405489,0.0458940477533561,-2.58852132729568,0.00963889779606687,0.0307893485319136
"ENSMUSG00000022200",3381.42045707461,-0.0690083619328108,0.0266604133970788,-2.58842055091209,0.00964171859960477,0.030793327381747
"ENSMUSG00000031360",1057.36377925708,0.101289152603286,0.0391438831989381,2.58761125176344,0.00966439816405656,0.0308607186718624
"ENSMUSG00000012889",0.614368635456803,1.15801598537269,0.447569013932904,2.58734619538762,0.00967183635847599,0.0308794265836758
"ENSMUSG00000024378",1679.81232564332,0.110992803291189,0.0429019766920735,2.58712562565202,0.00967803002806682,0.0308891116765189
"ENSMUSG00000034868",5770.27749554135,-0.0693411090159934,0.0268022362864341,-2.58713893404075,0.00967765622399875,0.0308891116765189
"ENSMUSG00000052180",3.3383758790909,0.60774878012526,0.235001341034103,2.58615026387047,0.00970546090857059,0.0309716055014114
"ENSMUSG00000053769",688.861627884011,-0.0478641218014595,0.0185092610532378,-2.58595530441701,0.00971095221263114,0.0309840712917784
"ENSMUSG00000020088",4476.49018953684,-0.0339513698276182,0.0131304663304097,-2.58569413859948,0.00971831265061857,0.0310024957583131
"ENSMUSG00000020224",852.465366632292,0.0981775776530887,0.0379744320637513,2.58535999928237,0.00972773695179445,0.0310274970909822
"ENSMUSG00000021846",769.623710418814,0.101886673361107,0.0394137960216604,2.5850510137393,0.00973645904629558,0.0310475074572474
"ENSMUSG00000023170",485.602608979166,0.0926468810159925,0.0358398361734886,2.58502523749049,0.00973718697735861,0.0310475074572474
"ENSMUSG00000048373",38.0895879541456,0.574036267544647,0.222094687586364,2.58464654775422,0.00974788691183146,0.0310765559751131
"ENSMUSG00000050608",2001.02073904856,0.13493746286954,0.0522106461024829,2.58448176650935,0.00975254610138845,0.031086340084142
"ENSMUSG00000028187",309.630582857073,0.0819730643830833,0.0317235498856226,2.58398144843917,0.00976670475843718,0.0311263957161214
"ENSMUSG00000042203",1572.77322573616,-0.0688771960688922,0.0266577255481262,-2.58376116689121,0.00977294438093336,0.0311412045155446
"ENSMUSG00000078695",629.692812448133,0.0937109315937749,0.0362755872800704,2.58330570557735,0.00978585689559979,0.031177268000665
"ENSMUSG00000044864",2110.88043670092,-0.0951932071106023,0.0368567069986882,-2.58279197634207,0.00980043957379532,0.0312135538006068
"ENSMUSG00000094083",36.7835095269728,-0.20870229977889,0.0808036621299522,-2.58283219197721,0.00979929731766235,0.0312135538006068
"ENSMUSG00000024766",258.664026612877,0.10091250153746,0.0390725711053382,2.58269416838231,0.0098032181363367,0.0312173173720877
"ENSMUSG00000002012",1751.57482874107,-0.187569762257268,0.0726311658134035,-2.58249692341649,0.00980882367534355,0.031224994956732
"ENSMUSG00000028744",296.5296694988,0.0927631607184574,0.035919534311761,2.58252681990046,0.00980797385835112,0.031224994956732
"ENSMUSG00000061689",9820.34598097853,-0.0745453389413273,0.0288673618558901,-2.58233985195696,0.00981328955919907,0.0312341253000297
"ENSMUSG00000025408",628.206412194584,0.10839694969472,0.0419776142501788,2.58225608174619,0.00981567206959136,0.0312366227068926
"ENSMUSG00000019437",648.531556919091,0.140551909943268,0.054444338926778,2.58157069612501,0.00983518450576464,0.0312936233566395
"ENSMUSG00000039873",33.6727513618514,0.189842521915246,0.0735584823786465,2.58083793705831,0.00985608385173268,0.0313550176106627
"ENSMUSG00000031728",732.520051410819,-0.0579029414286201,0.0224398692579946,-2.58036001738251,0.00986973612212231,0.0313933406201381
"ENSMUSG00000070695",1406.96966867611,-0.169705667327266,0.0657715603269992,-2.58022869586085,0.00987349040709875,0.0314001730874204
"ENSMUSG00000053279",1582.68661963191,0.246613347649713,0.0956103429741985,2.57935846664899,0.0098984011213892,0.0314742751337081
"ENSMUSG00000030084",4126.24103640579,-0.13578940161214,0.0526569593776185,-2.57875508227421,0.00991570613461298,0.0315241729103186
"ENSMUSG00000054766",5770.15532473066,-0.0441841199958341,0.0171392228719252,-2.57795352368103,0.00993873645018746,0.0315922534739374
"ENSMUSG00000026923",1033.34143430065,0.161916843846239,0.0628099442203612,2.57788549020474,0.00994069337455126,0.0315933368198834
"ENSMUSG00000004651",37.6358120056516,0.199110404386791,0.0772486183468878,2.57752706323728,0.00995100888648545,0.0316158414955151
"ENSMUSG00000005069",1884.50627093954,-0.0648909522267598,0.0251755011884366,-2.57754361039553,0.00995053245015247,0.0316158414955151
"ENSMUSG00000050556",9705.20102565141,-0.139060818183887,0.0539595109597554,-2.57713266318522,0.00996237072029022,0.0316467964268693
"ENSMUSG00000032501",980.605879169343,0.216706934123959,0.0840912046305549,2.57704637573021,0.00996485802001977,0.031649554741408
"ENSMUSG00000040321",1163.81205225934,-0.0848769297437744,0.0329447174728493,-2.57634413813759,0.00998512111676745,0.0317087609992993
"ENSMUSG00000048921",185.140419888448,-0.127681386454204,0.0495603590508156,-2.5762804971467,0.00998695929289116,0.0317094473309614
"ENSMUSG00000014349",3660.17238663894,-0.0547986699506323,0.0212782985623886,-2.57533137764568,0.0100144089989337,0.0317914390256829
"ENSMUSG00000021485",21.6988095128093,-0.390212499932855,0.151556965194207,-2.57469196109088,0.0100329395785932,0.0318450943045817
"ENSMUSG00000032500",1290.8478797103,-0.135206139764095,0.0525330002748852,-2.57373725194853,0.0100606643190524,0.0319201620512126
"ENSMUSG00000037972",8356.91700793765,0.0866995149688209,0.0336866048557257,2.57370890714992,0.0100614884935072,0.0319201620512126
"ENSMUSG00000073413",8.97143326265321,0.385486374762264,0.14977402733971,2.57378653434967,0.0100592314904287,0.0319201620512126
"ENSMUSG00000030208",86.4205820236945,0.308886317770009,0.12002981368002,2.57341329041342,0.0100700876499417,0.0319422592031009
"ENSMUSG00000033004",9240.87753334188,-0.109811812533791,0.0426755338005295,-2.57317958920126,0.0100768903854027,0.0319586518728484
"ENSMUSG00000029088",2791.9382925833,-0.084440965401151,0.032823180040322,-2.57260159732903,0.0100937325498352,0.032001683038717
"ENSMUSG00000040310",68.6611837507452,0.427046113351722,0.165997565257982,2.57260468060502,0.0100936426394787,0.032001683038717
"ENSMUSG00000025495",1542.63413821272,-0.0738662336449519,0.0287233809991283,-2.57164132757191,0.0101217693712371,0.0320801668998563
"ENSMUSG00000106864",1773.41602129085,0.0854020222283428,0.0332084502200316,2.57169550709198,0.0101201856577427,0.0320801668998563
"ENSMUSG00000029686",4245.96218738674,-0.0414679664019414,0.0161278701632317,-2.57119917151118,0.0101347022206601,0.0321107445237738
"ENSMUSG00000040652",5889.39369451774,-0.0420063161043804,0.0163369651066437,-2.57124354677711,0.0101334036018454,0.0321107445237738
"ENSMUSG00000021809",325.286254426553,0.136731924595645,0.0531803556256133,2.57109834989126,0.0101376532631398,0.0321113418219315
"ENSMUSG00000073792",330.799361681755,-0.105709920719032,0.041114979061927,-2.57108049501406,0.010138175954011,0.0321113418219315
"ENSMUSG00000033769",3762.93670296235,-0.0693499243006986,0.0269748794321552,-2.57090766522688,0.0101432366832706,0.032122166518914
"ENSMUSG00000031323",150.02975629803,-0.109693652888063,0.0426694743033954,-2.5707758222682,0.010147098765683,0.0321291923826265
"ENSMUSG00000075706",9110.14645485084,0.141846911879309,0.0551779678615242,2.57071649023558,0.0101488372090348,0.0321294928905944
"ENSMUSG00000058833",619.450362629795,0.155321284803749,0.0604310611000276,2.57022269634909,0.0101633157835295,0.0321701198594914
"ENSMUSG00000041468",332.610305612516,-0.129701492329929,0.0504691277222954,-2.56991745614481,0.0101722749535616,0.0321880548830003
"ENSMUSG00000060509",28.8536339805683,0.185516207828997,0.0721862135323546,2.56996729362798,0.0101708116828877,0.0321880548830003
"ENSMUSG00000004885",46.5396471169612,0.486758329530272,0.189452634770009,2.56928772788611,0.0101907804610607,0.032241392981595
"ENSMUSG00000027784",6282.12043628408,-0.149371744992632,0.0581388868700419,-2.56922265000572,0.0101926945796459,0.0322422307989478
"ENSMUSG00000038690",3239.51942931703,0.160752267857587,0.0625723325490244,2.56906305565068,0.0101973900414524,0.0322512150848908
"ENSMUSG00000050530",3195.60345106071,-0.0909134862643609,0.0353884747121659,-2.56901397994152,0.0101988342961172,0.0322512150848908
"ENSMUSG00000061244",2552.87921950877,-0.0944795556288558,0.0367876674287739,-2.5682399084362,0.0102216386357211,0.0323181002247634
"ENSMUSG00000000359",13.0401348028995,0.28535786393729,0.111113302897797,2.56817011550602,0.0102236969819824,0.0323193810318199
"ENSMUSG00000003518",8671.27012203552,-0.0694203030934719,0.0270354640223109,-2.56774964306819,0.0102361054438533,0.0323533751530943
"ENSMUSG00000040675",611.295403789078,-0.0953690855959446,0.0371474807219344,-2.56730964637482,0.010249104433904,0.0323892244711265
"ENSMUSG00000032186",20185.3090596676,-0.0812145573190823,0.0316360542686376,-2.56715191564184,0.0102537679097937,0.0323987245625597
"ENSMUSG00000022009",453.347556438637,-0.0675474458992139,0.026313627073491,-2.56701387879981,0.0102578506646563,0.0324015021182526
"ENSMUSG00000048279",2939.78913565826,-0.146157629566337,0.0569369121096122,-2.56701011963841,0.010257961870677,0.0324015021182526
"ENSMUSG00000036545",251.665629686044,-0.202645619100178,0.078953323938701,-2.56665088929645,0.0102685938147578,0.0324298449894509
"ENSMUSG00000038255",1972.89831820987,-0.125306878289559,0.0488276258531939,-2.56631110155364,0.0102786593522635,0.0324511485267118
"ENSMUSG00000054715",390.938031300368,-0.0814485000489994,0.0317374012361612,-2.56632543549904,0.0102782345602251,0.0324511485267118
"ENSMUSG00000025465",1752.27005358676,0.105037958208002,0.0409338863214437,2.56603923173005,0.0102867192795391,0.032471350750155
"ENSMUSG00000092416",430.451847299707,-0.0927060005215002,0.0361304194620737,-2.56587113855167,0.0102917054297278,0.0324818452447124
"ENSMUSG00000022443",2866.88426574428,0.126012748124198,0.0491121822174022,2.56581447687224,0.0102933866705839,0.032481907348385
"ENSMUSG00000056258",6368.11389729945,-0.151848626012464,0.0591965089748715,-2.56516184217759,0.0103127689951234,0.0325378181222833
"ENSMUSG00000062376",699.472287268362,-0.0627702044280128,0.024489232387144,-2.56317566168244,0.0103719557388791,0.0327192775115938
"ENSMUSG00000000001",1306.13498529241,0.0625931439153794,0.0244227388894069,2.56290435723933,0.0103800638360739,0.0327342906809821
"ENSMUSG00000046814",5.32028301611497,0.583642700832177,0.227724612280624,2.56293202121234,0.010379236823369,0.0327342906809821
"ENSMUSG00000036835",1268.61403222718,0.104273514224748,0.0406869720610189,2.56282315794764,0.0103824916223703,0.0327366659235028
"ENSMUSG00000029718",182.55579786253,0.341266297939945,0.133171403417071,2.56260945806177,0.0103888834730554,0.0327515373350686
"ENSMUSG00000059060",6.43672374767021,0.375655225367363,0.146611333453578,2.56225229331474,0.0103995742332179,0.0327799543187968
"ENSMUSG00000000804",7457.48268609209,-0.0946501613058371,0.036946197734693,-2.5618376750298,0.0104119969865638,0.0328070050915012
"ENSMUSG00000010064",2752.26938862671,0.126833351177033,0.0495103392299186,2.56175484049984,0.0104144804487233,0.0328070050915012
"ENSMUSG00000039989",1163.95146781023,-0.136819214168686,0.0534080988674247,-2.56176904009096,0.0104140546933346,0.0328070050915012
"ENSMUSG00000061702",323.810326153534,-0.178391045482695,0.0696366197807384,-2.56174188299757,0.0104148689752855,0.0328070050915012
"ENSMUSG00000048106",1146.63187284475,-0.0469012940452618,0.0183093679047813,-2.56160094052259,0.0104190959234955,0.0328150324163708
"ENSMUSG00000040407",2011.43906895077,-0.161327945008465,0.0629932830768904,-2.56103408376964,0.0104361117120968,0.0328633292299903
"ENSMUSG00000030110",114.626993729403,-0.162586928566886,0.0634927904182198,-2.56071480708194,0.0104457065745563,0.032882949730435
"ENSMUSG00000044712",1203.09168970163,-0.0865028126345798,0.0337803407313149,-2.56074423057522,0.0104448220152706,0.032882949730435
"ENSMUSG00000000530",652.384756950579,0.126120570393628,0.0492561821766912,2.56050235361746,0.0104520955472049,0.0328977645873947
"ENSMUSG00000026003",1353.33979834901,0.0998554415433386,0.0390020379521478,2.56026215004079,0.0104593232179781,0.0329152140354561
"ENSMUSG00000040550",2439.74551121553,-0.0512661269390716,0.0200274840102755,-2.55978868402883,0.0104735827238194,0.0329547833040312
"ENSMUSG00000066735",2949.44661493075,-0.0781441036615125,0.0305301856610691,-2.55956857023502,0.0104802178386783,0.0329703538024335
"ENSMUSG00000037295",167.633523767898,0.252015690431206,0.0984626405825867,2.55950570632751,0.0104821134960165,0.0329710115420155
"ENSMUSG00000030590",834.212057505516,0.0935573434666374,0.0365552435767728,2.55934126851458,0.0104870735509771,0.0329813064427368
"ENSMUSG00000060924",1833.43407415823,-0.12764700479142,0.0498818586425514,-2.55898653869588,0.0104977806304891,0.0330096692207547
"ENSMUSG00000012428",11.6904190013787,0.425030399015627,0.166113635903177,2.55867254186987,0.0105072663479264,0.0330235610668189
"ENSMUSG00000030604",496.203145376385,-0.0793304134919032,0.0310040579478745,-2.55871065733644,0.0105061144885988,0.0330235610668189
"ENSMUSG00000037759",9.58038626035697,0.34490674898937,0.134797441494027,2.55870397217186,0.0105063165078903,0.0330235610668189
"ENSMUSG00000051503",2.73614518469574,0.624981359595016,0.244341037991064,2.557823952675,0.0105329400439356,0.0330989302232593
"ENSMUSG00000037752",137.870524931343,-0.178758117434636,0.0699034324040756,-2.55721516507698,0.0105513930081765,0.0331515882219291
"ENSMUSG00000049792",1540.40294238549,-0.0612416902865225,0.0239503863411359,-2.55702306485708,0.01055722172447,0.0331592428489176
"ENSMUSG00000056493",2163.94764487279,-0.112523394072713,0.0440046913087351,-2.55707722804492,0.0105555780119604,0.0331592428489176
"ENSMUSG00000002983",158.681824003272,0.125527246007522,0.049092872258302,2.55693423980289,0.0105599178277123,0.0331623829098713
"ENSMUSG00000035032",49.8015759673943,-0.178417448155751,0.0697868715202992,-2.55660476345975,0.0105699237593937,0.0331884740720186
"ENSMUSG00000078676",2020.99057542396,-0.0770959064993322,0.0301562469332264,-2.55654845478756,0.010571634652002,0.0331885154668359
"ENSMUSG00000026107",347.645560497869,-0.109243293666965,0.0427379582618333,-2.55611868488634,0.0105847009727166,0.0332242002754715
"ENSMUSG00000037681",21.539119304601,-0.46658324450763,0.182564760183408,-2.5557136220533,0.0105970292697479,0.033257557424033
"ENSMUSG00000032081",5.79513248590659,0.469882229485974,0.18389322920282,2.55519048484232,0.010612970118124,0.0333022396210604
"ENSMUSG00000047986",90.6124407921119,0.242685945588501,0.0950062368790937,2.55442119970868,0.0106364502361951,0.0333705610122579
"ENSMUSG00000007036",2329.84011077225,-0.074839940452789,0.0292997591157682,-2.55428517883318,0.0106406066677803,0.0333782445039212
"ENSMUSG00000024039",1003.06667615304,0.106644947675652,0.0417698417966203,2.55315660985532,0.0106751484425751,0.033475854492124
"ENSMUSG00000029148",2638.61634202784,-0.0473276691587304,0.0185366807131825,-2.55319007167626,0.0106741228539573,0.033475854492124
"ENSMUSG00000002825",242.709157518082,0.10352639585106,0.0405601221541904,2.55241824611625,0.0106978012438521,0.0335394995595304
"ENSMUSG00000042082",4355.82925131705,0.0748565702947854,0.0293281073457606,2.55238326197705,0.0106988756076133,0.0335394995595304
"ENSMUSG00000027881",1250.95926801203,0.0855346145574811,0.0335260067657862,2.55129145427396,0.0107324533028632,0.0336393666214001
"ENSMUSG00000019779",17.8608610885051,0.373887878313725,0.146555043846975,2.55117714477381,0.0107359742150783,0.0336450080042588
"ENSMUSG00000062524",1.04666707091525,0.897830774834259,0.352106945077975,2.54988090233617,0.0107759724292846,0.0337649439044854
"ENSMUSG00000027933",2381.14041525632,-0.0523241972262095,0.0205209735902167,-2.54979116834666,0.01077874625188,0.0337682228330133
"ENSMUSG00000026870",15.2147328390852,0.44234499237586,0.173501178739745,2.54952153978957,0.0107870847256587,0.033788931149159
"ENSMUSG00000040714",48.490620787285,0.209565129233006,0.0822089981174229,2.54917507854401,0.0107978077285949,0.0338171008148513
"ENSMUSG00000034998",508.595387830912,0.0857653885324593,0.0336521065113711,2.5485890015081,0.0108159684326248,0.0338685514799587
"ENSMUSG00000070637",91.8814853316934,0.203829180322889,0.0799900191491441,2.54818266692552,0.0108285754099969,0.0339025978042967
"ENSMUSG00000026112",4124.06344878028,0.0612833788631421,0.0240524170778122,2.54790937080809,0.0108370620680872,0.0339237352072116
"ENSMUSG00000027714",1177.35429551045,-0.0654450135602754,0.0256884018816465,-2.54764830688178,0.0108451744008158,0.0339436942621755
"ENSMUSG00000030200",0.643742112122902,1.33777486771719,0.525154334443792,2.54739374689551,0.0108530898265612,0.033960811867322
"ENSMUSG00000037242",4354.4988288454,0.119061085826453,0.046738997793808,2.54736069334859,0.0108541179879803,0.033960811867322
"ENSMUSG00000066319",11.2639441442905,0.355375222910566,0.139514919659855,2.54722020968789,0.010858488829324,0.0339690507480326
"ENSMUSG00000061414",84.224281809096,0.194823277958199,0.0764875887770073,2.5471227564277,0.0108615217929865,0.0339731023249748
"ENSMUSG00000046168",11.7162041230299,-0.288468662143973,0.11327077634372,-2.546717445183,0.0108741440661194,0.0340071416331095
"ENSMUSG00000029064",25642.9404969267,-0.0408628383619104,0.0160469305876719,-2.54645822381156,0.0108822236169112,0.0340222369072995
"ENSMUSG00000042842",55.7412347362866,0.236636011811234,0.0929277728772645,2.54645091003928,0.0108824516538618,0.0340222369072995
"ENSMUSG00000039704",4719.32337146582,-0.0918621795062417,0.0360761057591268,-2.54634411262645,0.0108857819865619,0.0340272069164212
"ENSMUSG00000018412",3084.40008472575,-0.0856349634159082,0.033633191155233,-2.54614446249429,0.0108920102351388,0.0340412323080302
"ENSMUSG00000028953",4096.37081301502,-0.0514919250590071,0.0202241509442938,-2.54606115237364,0.0108946100986139,0.03404391509236
"ENSMUSG00000021040",575.634633312519,0.153408313262138,0.060283390985493,2.54478573209418,0.0109344811209505,0.0341630448191564
"ENSMUSG00000028945",3521.92265520046,-0.0786345751296964,0.0309043403642351,-2.54445085068693,0.0109449713474011,0.034190355524184
"ENSMUSG00000026610",1145.72288733923,-0.161930063694064,0.0636571540054791,-2.54378421756221,0.0109658803871987,0.0342501990237013
"ENSMUSG00000036822",765.605158783476,-0.0561016888300534,0.0220559965250227,-2.54360254212072,0.0109715848137199,0.0342625417769028
"ENSMUSG00000027350",13258.0559889763,-0.12620956806262,0.049621073134561,-2.54346712172806,0.0109758385932569,0.0342703511674779
"ENSMUSG00000047592",0.910323312939398,1.05289094000317,0.414009069475565,2.54315911807653,0.0109855189571664,0.0342950990248558
"ENSMUSG00000027403",3.67434413794766,-0.72768533259635,0.286191092379424,-2.54265542140496,0.0110013661798297,0.0343369999194792
"ENSMUSG00000033054",871.335108799936,-0.0785222368893859,0.0308837498605733,-2.54250980673913,0.011005951267997,0.0343369999194792
"ENSMUSG00000083246",11.8107356650354,0.359300555166096,0.141317301160511,2.54250931920924,0.0110059666221012,0.0343369999194792
"ENSMUSG00000089682",5696.65139779776,-0.0417784659098296,0.0164313238942847,-2.54261106278609,0.0110027627561742,0.0343369999194792
"ENSMUSG00000047123",257.137308605594,0.0934535414775169,0.036758791254949,2.54234533527907,0.0110111321573776,0.0343476340425363
"ENSMUSG00000048332",898.996434964952,-0.0758721690271776,0.029844204043963,-2.54227483887362,0.011013353473973,0.0343490821733724
"ENSMUSG00000001134",137.171622836065,0.133396494678891,0.0524827457461395,2.54172095576198,0.0110308199910242,0.0343925837327802
"ENSMUSG00000043290",111.975796573781,-0.127265460378176,0.0500696474213796,-2.54176865491235,0.0110293148465257,0.0343925837327802
"ENSMUSG00000036197",509.05622815056,0.0888942972593207,0.0349810629464947,2.541212009346,0.0110468911372329,0.0344371989860893
"ENSMUSG00000039735",3447.93079205433,-0.0891699411790677,0.0350927366004657,-2.54097998096519,0.0110542248648306,0.0344545666266858
"ENSMUSG00000044813",206.4582222625,-0.195298136477695,0.0768761822038709,-2.54042449662467,0.0110717996498102,0.03450129394037
"ENSMUSG00000075334",1463.25331002646,-0.253820156482182,0.0999136735631424,-2.5403945969595,0.0110727463390394,0.03450129394037
"ENSMUSG00000026799",623.141665957535,-0.0788709423624158,0.0310482437021044,-2.5402706548928,0.0110766713846751,0.0345080237289265
